content_id,account_id,visite_time,lead_pay_visitor_ids
27638522577262,167562240466,20230810,
24529795400278,72521623942,20230809,
24529795400278,72521623942,20230810,
4574034213552,10773921792,20230812,
4574034213552,10773921792,20230813,
211403543854,2452362472,20230515,
211403543854,2452362472,20230516,
17492328200160,57305551440,20230518,
17492328200160,57305551440,20230517,
19447260311556,251027928396,20230527,
19447260311556,251027928396,20230526,
2723819065429,28050489885,20230602,
2723819065429,28050489885,20230603,
20064589031487,181574692761,20230616,
20064589031487,181574692761,20230617,
16736633884864,7475570496,20230618,
16736633884864,7475570496,20230619,
11248100213872,109651915005,20230618,
11248100213872,109651915005,20230619,
26359971214700,265275603400,20230623,
26359971214700,265275603400,20230622,
18110049481508,7293038012,20230626,
18110049481508,7293038012,20230627,
9060344841828,16505691340,20230626,
9060344841828,16505691340,20230627,
7033518076754,88002315570,20230704,
7033518076754,88002315570,20230705,
15251725569808,123573217236952,20230709,
15251725569808,123573217236952,20230710,
6833346957200,57018046100,20230712,
6833346957200,57018046100,20230713,
9461324188560,13850305858,20230726,
9461324188560,13850305858,20230725,
15498237099125,59770356525,20230803,
15498237099125,59770356525,20230802,
7928318405364,50204054516,20230807,
7928318405364,50204054516,20230806,
22426220419044,211462803808,20230807,
22426220419044,211462803808,20230808,
9979349936850,77052551162790,20230810,
9979349936850,77052551162790,20230809,
204499946798,754097080,20230515,
17377541493200,313569186160,20230516,
17377541493200,313569186160,20230517,
18278218982856,147797536740,20230517,
18278218982856,147797536740,20230516,
2460588603121,251549100,20230523,
2460588603121,251549100,20230522,
17617452952330,209771764279,20230525,
17617452952330,209771764279,20230524,
14976901342272,151289656320,20230528,
14976901342272,151289656320,20230527,
10144798281189,124783125622,20230529,
10144798281189,124783125622,20230528,
25766292660800,379378083100,20230611,
25766292660800,379378083100,20230612,
17656406655468,1384847744,20230615,
17656406655468,1384847744,20230614,
8856695281528,6677645934,20230615,
8856695281528,6677645934,20230616,
6897164132950,3935531860,20230624,
6897164132950,3935531860,20230625,
14967402529744,15055026728,20230629,
14967402529744,15055026728,20230628,177632441
6743951079700,71297374875,20230702,
6743951079700,71297374875,20230703,
9250458112314,25637183846,20230709,
9250458112314,25637183846,20230708,
15042124349065,122036784375,20230713,
15042124349065,122036784375,20230712,
7682856013196,20842252704,20230716,
7682856013196,20842252704,20230715,
21998917721391,174486142407549,20230726,
21998917721391,174486142407549,20230725,
9825343728515,31043119730,20230801,
9825343728515,31043119730,20230731,
7315651692310,57220669143118,20230801,
7315651692310,57220669143118,20230802,
27712145052007,372300551940,20230811,
27712145052007,372300551940,20230812,
24604147581950,1476308250,20230813,
24604147581950,1476308250,20230814,
223417561535,828182346,20230521,
223417561535,828182346,20230522,
17997453788960,326352840400,20230522,
17997453788960,326352840400,20230523,
19370404429740,238028379792,20230527,"1211241901,1151547541"
19370404429740,238028379792,20230526,
2805215314286,4751781859,20230608,
2805215314286,4751781859,20230609,
20258539438060,233476105016,20230622,
20258539438060,233476105016,20230621,
17706655659136,227578370240,20230721,
17706655659136,227578370240,20230722,
11986184327304,94779799125215,20230727,
11986184327304,94779799125215,20230726,
28009878622000,279685015000,20230731,
28009878622000,279685015000,20230730,
19155898886112,160876262792,20230803,
19155898886112,160876262792,20230802,
218845040367,1957621671,20230518,
218845040367,1957621671,20230517,
17655516964640,195108127040,20230519,
17655516964640,195108127040,20230520,
21915412865892,154986255480,20230616,
21915412865892,154986255480,20230617,
2880478189226,22877553721,20230618,
2880478189226,22877553721,20230619,
20782124345290,70642606650,20230702,
20782124345290,70642606650,20230703,
17277918432704,2647630400,20230703,
17277918432704,2647630400,20230704,
11611396386515,94930006031195,20230704,
11611396386515,94930006031195,20230703,
27298737146100,239453646200,20230712,
27298737146100,239453646200,20230711,
18630906357904,55564197672,20230715,
18630906357904,55564197672,20230714,
9325797832870,93290162370,20230715,
9325797832870,93290162370,20230716,
7145667283560,27222384748,20230717,
7145667283560,27222384748,20230716,
15407755851376,41142723160,20230718,
15407755851376,41142723160,20230717,
7041788512575,25895586225,20230802,
7041788512575,25895586225,20230803,
9643586766226,9512252624,20230806,
9643586766226,9512252624,20230807,
15638168625640,121418412427455,20230808,
15638168625640,121418412427455,20230809,
204418265973,759737600,20230515,
22231154494960,191289798800,20230725,
22231154494960,191289798800,20230724,
23663418996252,300710241636,20230803,
