content_id||$||account_id||$||content_type||$||account_role||$||account_publish_content_cnt_td||$||account_first_audit_content_cnt_td_pass||$||account_second_audit_content_cnt_td_pass||$||account_third_audit_content_cnt_td_pass||$||account_account_elite_content_cnt_td||$||account_distribute_content_cnt_td||$||account_first_audit_pass_cnt_1d||$||account_second_audit_pass_cnt_1d||$||account_third_audit_pass_cnt_1d||$||account_elite_cnt_1d||$||account_expo_pv_1d||$||account_click_pv_1d||$||account_consume_pv_1d||$||account_consume_time_1d||$||account_valid_consume_pv_1d||$||account_valid_consume_time_1d||$||account_play_vv_1d||$||account_play_time_1d||$||account_valid_play_vv_1d||$||account_valid_play_time_1d||$||account_complete_play_vv_1d||$||account_itrt_pv_1d||$||account_favor_pv_1d||$||account_comment_pv_1d||$||account_share_pv_1d||$||account_collect_pv_1d||$||account_attention_pv_1d||$||account_ipv_pv_1d||$||account_lead_shop_pv_1d||$||account_cart_cnt_1d||$||account_cart_item_qty_1d||$||account_cart_amt_1d||$||account_pay_cnt_1d||$||account_pay_item_qty_1d||$||account_pay_amt_1d||$||account_zhongcao_pv_1d||$||account_consume_zhongcao_pv_1d||$||account_cart_zhongcao_pv_1d||$||account_ipv_zhongcao_pv_1d||$||account_pay_order_zhongcao_1d||$||account_pay_item_qty_zhongcao_1d||$||account_pay_amt_zhongcao_1d||$||expo_pv_1d||$||expo_uv_1d||$||click_pv_1d||$||click_uv_1d||$||consume_pv_1d||$||consume_time_1d||$||consume_uv_1d||$||consume_pv_1d_valid||$||consume_time_1d_valid||$||consume_uv_1d_valid||$||play_vv_1d||$||play_time_1d||$||play_uv_1d||$||play_vv_1d_valid||$||play_time_1d_valid||$||play_uv_1d_valid||$||play_vv_complete_1d||$||play_uv_complete_1d||$||itrt_pv_1d||$||itrt_uv_1d||$||favor_pv_1d||$||favor_uv_1d||$||comment_pv_1d||$||comment_uv_1d||$||share_pv_1d||$||share_uv_1d||$||collect_pv_1d||$||collect_uv_1d||$||attention_pv_1d||$||attention_uv_1d||$||ipv_pv_1d||$||ipv_uv_1d||$||lead_shop_pv_1d||$||lead_shop_uv_1d||$||cart_cnt_1d||$||cart_item_qty_1d||$||cart_amt_1d||$||cart_uv_1d||$||pay_cnt_1d||$||pay_item_qty_1d||$||pay_amt_1d||$||pay_buyer_cnt_1d||$||zhongcao_pv_1d||$||zhongcao_uv_1d||$||zhongcao_pv_1d_consume||$||zhongcao_uv_1d_consume||$||zhongcao_pv_1d_cart||$||zhongcao_uv_1d_cart||$||zhongcao_pv_1d_ipv||$||zhongcao_uv_1d_ipv||$||pay_order_cnt_1d_zc||$||pay_item_qty_1d_zc||$||pay_amt_1d_zc||$||pay_buyer_cnt_1d_zc||$||gmt_create||$||publish_time||$||content_title||$||content_tag_level1_name||$||content_tag_level2_name||$||content_tag_level3_name||$||item_id||$||item_title||$||reserve_price||$||cate_id||$||cate_name||$||cate_level||$||cate_level1_id||$||cate_level2_id||$||cate_level3_id||$||cate_level4_id||$||cate_level5_id||$||cate_level1_name||$||cate_level2_name||$||cate_level3_name||$||cate_level4_name||$||cate_level5_name||$||commodity_id||$||commodity_name||$||lead_pay_visitor_ids||$||visite_time
9250458112314||$||25637183846||$||article||$||Toc||$||34||$||34||$||34||$||0||$||0||$||34||$||0||$||34||$||0||$||0||$||87244||$||11288||$||4420||$||29862166||$||2822||$||27271366||$||0||$||0||$||0||$||0||$||0||$||68||$||68||$||0||$||34||$||0||$||0||$||782||$||782||$||34||$||34||$||8806||$||0||$||0||$||0||$||3604||$||2822||$||34||$||782||$||0||$||0||$||0||$||68||$||68||$||34||$||34||$||34||$||218280||$||34||$||34||$||218280||$||34||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||34||$||34||$||34||$||34||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-07-15 20:26:10||$||2020-07-15 20:26:09||$||很精致的钥匙扣，喜欢||$||汽车||$||汽车||$||汽车||$||19612015798108||$||汽车钥匙扣男士女挂件专用于奔驰宝马奥迪刻字不锈钢真皮钥匙链||$||8806||$||50012106||$||车用钥匙扣||$||4||$||26||$||50014480||$||50014522||$||50012106||$||||$||汽车用品/电子/清洗/改装||$||汽车内饰品||$||驾车个人用品||$||车用钥匙扣||$||||$||100062013||$||钥匙扣||$||||$||20230708
15042124349065||$||122036784375||$||article||$||Toc||$||55||$||55||$||55||$||0||$||0||$||55||$||0||$||0||$||0||$||0||$||50710||$||7315||$||6655||$||44509300||$||4400||$||41219200||$||110||$||1050610||$||110||$||1050610||$||0||$||55||$||0||$||0||$||0||$||55||$||0||$||935||$||935||$||55||$||55||$||30690||$||0||$||0||$||0||$||5390||$||4400||$||275||$||935||$||0||$||0||$||0||$||1265||$||770||$||165||$||55||$||110||$||330000||$||55||$||55||$||286000||$||55||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||110||$||55||$||110||$||55||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||165||$||55||$||55||$||55||$||0||$||0||$||110||$||55||$||0||$||0||$||0||$||0||$||2020-07-28 22:43:37||$||2020-07-28 22:43:37||$||太棒了我女朋友很喜欢，颜值没的说，她说越看越好看！包装精美，证书齐全，送了擦银布代写了贺卡，还有一个小化妆镜，点赞！ ||$||时尚||$||时尚||$||时尚||$||2511121281680||$||莲花仙子925银手链天然紫水晶串珠闺蜜学生七夕情人节礼物送女友||$||30690||$||50013869||$||手链||$||2||$||50013864||$||50013869||$||||$||||$||||$||饰品/流行首饰/时尚饰品新||$||手链||$||||$||||$||||$||100060604||$||手饰||$||||$||20230713
15042124349065||$||122036784375||$||article||$||Toc||$||55||$||55||$||55||$||0||$||0||$||55||$||0||$||0||$||0||$||0||$||194535||$||25190||$||17930||$||118716400||$||12100||$||110096250||$||110||$||1050610||$||110||$||1050610||$||0||$||55||$||55||$||55||$||55||$||55||$||0||$||2640||$||2640||$||110||$||110||$||61380||$||0||$||0||$||0||$||14630||$||11935||$||330||$||2640||$||0||$||0||$||0||$||1155||$||1100||$||220||$||220||$||440||$||3630000||$||220||$||220||$||3351150||$||165||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||165||$||110||$||165||$||110||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||385||$||165||$||220||$||165||$||0||$||0||$||165||$||110||$||0||$||0||$||0||$||0||$||2020-07-28 22:43:37||$||2020-07-28 22:43:37||$||太棒了我女朋友很喜欢，颜值没的说，她说越看越好看！包装精美，证书齐全，送了擦银布代写了贺卡，还有一个小化妆镜，点赞！ ||$||时尚||$||时尚||$||时尚||$||2511121281680||$||莲花仙子925银手链天然紫水晶串珠闺蜜学生七夕情人节礼物送女友||$||30690||$||50013869||$||手链||$||2||$||50013864||$||50013869||$||||$||||$||||$||饰品/流行首饰/时尚饰品新||$||手链||$||||$||||$||||$||100060604||$||手饰||$||||$||20230712
7682856013196||$||20842252704||$||article||$||Tol||$||28||$||28||$||28||$||0||$||0||$||0||$||532||$||84||$||28||$||28||$||453404||$||16324||$||170940||$||1606779328||$||111216||$||1510288108||$||165760||$||1557882956||$||108052||$||1463755468||$||12292||$||8568||$||8456||$||168||$||252||$||336||$||420||$||20944||$||20944||$||672||$||952||$||469392||$||224||$||224||$||40087.6||$||174020||$||152880||$||1036||$||20944||$||1288||$||1540||$||245962.91999999998||$||3892||$||3864||$||28||$||28||$||28||$||95760||$||28||$||28||$||95760||$||28||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-08-04 13:53:47||$||2020-08-04 13:53:47||$||二孩家庭都有它，宝妈们你还不知道吗？||$||育儿||$||育儿||$||育儿||$||15874084956800||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||20230716
7682856013196||$||20842252704||$||article||$||Tol||$||28||$||28||$||28||$||0||$||0||$||0||$||532||$||84||$||28||$||28||$||453404||$||16324||$||170940||$||1606779328||$||111216||$||1510288108||$||165760||$||1557882956||$||108052||$||1463755468||$||12292||$||8568||$||8456||$||168||$||252||$||336||$||420||$||20944||$||20944||$||672||$||952||$||469392||$||224||$||224||$||40087.6||$||174020||$||152880||$||1036||$||20944||$||1288||$||1540||$||245962.91999999998||$||3668||$||3668||$||56||$||56||$||56||$||924560||$||56||$||56||$||924560||$||56||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-08-04 13:53:47||$||2020-08-04 13:53:47||$||二孩家庭都有它，宝妈们你还不知道吗？||$||育儿||$||育儿||$||育儿||$||15874084956800||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||20230715
21998917721391||$||174486142407549||$||video||$||Tol||$||79||$||79||$||79||$||79||$||0||$||79||$||237||$||237||$||237||$||237||$||19939047||$||188889||$||4115742||$||53375604714||$||1866454||$||51442121347||$||3928196||$||48486878050||$||1794248||$||46646288255||$||493987||$||58144||$||28835||$||948||$||10744||$||32232||$||69599||$||42028||$||42028||$||3397||$||3950||$||353272.20000000007||$||474||$||474||$||39263||$||1679303||$||1661054||$||7268||$||42028||$||1027||$||1106||$||48441.219999999994||$||474||$||474||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-09-10 20:28:09||$||2020-09-10 20:28:09||$||香菇的功效出乎你的预料||$||美食||$||美食||$||美食||$||48006203285174||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||20230726
21998917721391||$||174486142407549||$||video||$||Tol||$||79||$||79||$||79||$||79||$||0||$||79||$||237||$||237||$||237||$||237||$||19939047||$||188889||$||4115742||$||53375604714||$||1866454||$||51442121347||$||3928196||$||48486878050||$||1794248||$||46646288255||$||493987||$||58144||$||28835||$||948||$||10744||$||32232||$||69599||$||42028||$||42028||$||3397||$||3950||$||353272.20000000007||$||474||$||474||$||39263||$||1679303||$||1661054||$||7268||$||42028||$||1027||$||1106||$||48441.219999999994||$||395||$||395||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-09-10 20:28:09||$||2020-09-10 20:28:09||$||香菇的功效出乎你的预料||$||美食||$||美食||$||美食||$||48006203285174||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||20230725
9825343728515||$||31043119730||$||article||$||Toc||$||35||$||35||$||35||$||0||$||0||$||0||$||0||$||35||$||0||$||0||$||54285||$||5425||$||3185||$||12734400||$||1540||$||12358850||$||0||$||0||$||0||$||0||$||0||$||140||$||140||$||0||$||35||$||0||$||0||$||1295||$||1295||$||140||$||140||$||8120||$||35||$||35||$||591.5||$||2905||$||1505||$||420||$||1295||$||35||$||35||$||1011.5||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-09-25 17:21:20||$||2020-09-25 17:21:20||$||方便携带，一直喜欢带这个出门，尤其是夏天出汗时，最爱用这个洗脸了～ ||$||家居||$||家居||$||家居||$||20055210234360||$||柔丽洁压缩洗脸巾纯棉旅行毛巾洁面巾一次性家用美容巾 50颗||$||2030||$||50010817||$||化妆/美容工具||$||3||$||50010788||$||122438001||$||50010817||$||||$||||$||彩妆/香水/美妆工具||$||美容工具||$||化妆/美容工具||$||||$||||$||100060204||$||美容工具||$||||$||20230801
9825343728515||$||31043119730||$||article||$||Toc||$||35||$||35||$||35||$||0||$||0||$||0||$||0||$||35||$||0||$||0||$||54285||$||5425||$||3185||$||12734400||$||1540||$||12358850||$||0||$||0||$||0||$||0||$||0||$||140||$||140||$||0||$||35||$||0||$||0||$||1295||$||1295||$||140||$||140||$||8120||$||35||$||35||$||591.5||$||2905||$||1505||$||420||$||1295||$||35||$||35||$||1011.5||$||35||$||35||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-09-25 17:21:20||$||2020-09-25 17:21:20||$||方便携带，一直喜欢带这个出门，尤其是夏天出汗时，最爱用这个洗脸了～ ||$||家居||$||家居||$||家居||$||20055210234360||$||柔丽洁压缩洗脸巾纯棉旅行毛巾洁面巾一次性家用美容巾 50颗||$||2030||$||50010817||$||化妆/美容工具||$||3||$||50010788||$||122438001||$||50010817||$||||$||||$||彩妆/香水/美妆工具||$||美容工具||$||化妆/美容工具||$||||$||||$||100060204||$||美容工具||$||||$||20230731
7315651692310||$||57220669143118||$||video||$||Tol||$||26||$||0||$||26||$||0||$||0||$||26||$||104||$||104||$||78||$||78||$||31148468||$||1947816||$||8170084||$||392004181686||$||4304794||$||388869101920||$||7833566||$||375514867468||$||4127604||$||373199123154||$||609050||$||85670||$||70798||$||4628||$||6006||$||9308||$||45058||$||30186||$||30186||$||1222||$||1248||$||157214.2||$||208||$||208||$||14693.9||$||3500978||$||3483272||$||2704||$||30186||$||676||$||754||$||33212.4||$||1690||$||1638||$||182||$||156||$||1404||$||26328926||$||1222||$||598||$||25364092||$||546||$||1404||$||26328926||$||1222||$||598||$||25364092||$||546||$||52||$||26||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||1196||$||546||$||1196||$||546||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-10-01 09:53:54||$||2020-10-01 09:53:54||$||胖妹早餐做牛排三明治，吃过瘾了||$||美食||$||美食||$||美食||$||16213608839142||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||20230801
7315651692310||$||57220669143118||$||video||$||Tol||$||26||$||0||$||26||$||0||$||0||$||26||$||104||$||104||$||78||$||78||$||31148468||$||1947816||$||8170084||$||392004181686||$||4304794||$||388869101920||$||7833566||$||375514867468||$||4127604||$||373199123154||$||609050||$||85670||$||70798||$||4628||$||6006||$||9308||$||45058||$||30186||$||30186||$||1222||$||1248||$||157214.2||$||208||$||208||$||14693.9||$||3500978||$||3483272||$||2704||$||30186||$||676||$||754||$||33212.4||$||936||$||858||$||78||$||78||$||1898||$||15364778||$||1664||$||832||$||14257464||$||806||$||1898||$||15364778||$||1664||$||832||$||14257464||$||806||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||1664||$||806||$||1664||$||806||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-10-01 09:53:54||$||2020-10-01 09:53:54||$||胖妹早餐做牛排三明治，吃过瘾了||$||美食||$||美食||$||美食||$||16213608839142||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||20230802
27712145052007||$||372300551940||$||video||$||Tol||$||97||$||97||$||97||$||97||$||97||$||97||$||194||$||194||$||291||$||291||$||12116658||$||282755||$||2941234||$||43668015131||$||1615826||$||41798317336||$||2857426||$||42833027491||$||1583234||$||41567228513||$||238717||$||46560||$||18430||$||1067||$||9021||$||19303||$||26287||$||8148||$||8148||$||2134||$||2134||$||114327.11000000002||$||291||$||485||$||11146.27||$||831872||$||831872||$||3104||$||8148||$||679||$||970||$||70800.3||$||5335||$||5335||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-11-04 15:43:51||$||2020-11-04 15:43:51||$||很多人都不知道满堂红是什么菜||$||美食||$||美食||$||美食||$||55010405909124||$||军杰剁椒酱正宗湖南剁辣椒蒸鱼头专用辣椒酱0脂肪朝天椒辣酱特产||$||3686||$||50050642||$||辣椒酱||$||4||$||50016422||$||50009821||$||50025222||$||50050642||$||||$||粮油调味/速食/干货/烘焙||$||调味品/果酱/沙拉/干副食||$||复合非预制菜调料||$||辣椒酱||$||||$||100060736||$||调料||$||||$||20230811
27712145052007||$||372300551940||$||video||$||Tol||$||97||$||97||$||97||$||97||$||97||$||97||$||194||$||194||$||291||$||291||$||12116658||$||282755||$||2941234||$||43668015131||$||1615826||$||41798317336||$||2857426||$||42833027491||$||1583234||$||41567228513||$||238717||$||46560||$||18430||$||1067||$||9021||$||19303||$||26287||$||8148||$||8148||$||2134||$||2134||$||114327.11000000002||$||291||$||485||$||11146.27||$||831872||$||831872||$||3104||$||8148||$||679||$||970||$||70800.3||$||5141||$||5044||$||194||$||194||$||194||$||1369058||$||194||$||194||$||1369058||$||194||$||194||$||1369058||$||194||$||194||$||1369058||$||194||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||194||$||194||$||194||$||194||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-11-04 15:43:51||$||2020-11-04 15:43:51||$||很多人都不知道满堂红是什么菜||$||美食||$||美食||$||美食||$||55010405909124||$||军杰剁椒酱正宗湖南剁辣椒蒸鱼头专用辣椒酱0脂肪朝天椒辣酱特产||$||3686||$||50050642||$||辣椒酱||$||4||$||50016422||$||50009821||$||50025222||$||50050642||$||||$||粮油调味/速食/干货/烘焙||$||调味品/果酱/沙拉/干副食||$||复合非预制菜调料||$||辣椒酱||$||||$||100060736||$||调料||$||||$||20230812
24604147581950||$||1476308250||$||video||$||Toc||$||86||$||86||$||86||$||0||$||0||$||86||$||0||$||0||$||0||$||0||$||33884||$||1462||$||19264||$||173054962||$||13416||$||166265434||$||19264||$||173054962||$||13416||$||166265434||$||9718||$||1720||$||1462||$||0||$||258||$||172||$||172||$||1204||$||1204||$||258||$||3268||$||98007.31999999999||$||172||$||172||$||5158.28||$||13760||$||13416||$||1548||$||1204||$||258||$||860||$||24940||$||16168||$||14104||$||774||$||602||$||1720||$||11994420||$||1290||$||1118||$||11212852||$||860||$||1720||$||11994420||$||1290||$||1118||$||11212852||$||860||$||430||$||344||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||172||$||86||$||172||$||86||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||1290||$||860||$||1118||$||860||$||0||$||0||$||172||$||86||$||0||$||0||$||0||$||0||$||2020-11-03 20:12:47||$||2020-11-03 20:12:47||$||太棒了，质量好好||$||时尚||$||时尚||$||时尚||$||44949554283702||$||直销越剧戏剧京剧黄梅戏服装戏曲服饰青衣花旦小姐衣服练功水袖||$||2579.14||$||162703||$||民族服装/舞台装||$||3||$||16||$||50008906||$||162703||$||||$||||$||女装/女士精品||$||唐装/民族服装/舞台服装||$||民族服装/舞台装||$||||$||||$||100060850||$||舞台装演出服||$||||$||20230813
24604147581950||$||1476308250||$||video||$||Toc||$||86||$||86||$||86||$||0||$||0||$||86||$||0||$||0||$||0||$||0||$||33884||$||1462||$||19264||$||173054962||$||13416||$||166265434||$||19264||$||173054962||$||13416||$||166265434||$||9718||$||1720||$||1462||$||0||$||258||$||172||$||172||$||1204||$||1204||$||258||$||3268||$||98007.31999999999||$||172||$||172||$||5158.28||$||13760||$||13416||$||1548||$||1204||$||258||$||860||$||24940||$||17372||$||15136||$||258||$||258||$||860||$||5492476||$||688||$||430||$||5102810||$||344||$||860||$||5492476||$||688||$||430||$||5102810||$||344||$||172||$||172||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||430||$||344||$||430||$||344||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-11-03 20:12:47||$||2020-11-03 20:12:47||$||太棒了，质量好好||$||时尚||$||时尚||$||时尚||$||44949554283702||$||直销越剧戏剧京剧黄梅戏服装戏曲服饰青衣花旦小姐衣服练功水袖||$||2579.14||$||162703||$||民族服装/舞台装||$||3||$||16||$||50008906||$||162703||$||||$||||$||女装/女士精品||$||唐装/民族服装/舞台服装||$||民族服装/舞台装||$||||$||||$||100060850||$||舞台装演出服||$||||$||20230814
223417561535||$||828182346||$||article||$||Toc||$||1||$||1||$||0||$||0||$||0||$||1||$||0||$||1||$||0||$||0||$||5601||$||741||$||405||$||2446407||$||305||$||2304336||$||0||$||0||$||0||$||0||$||0||$||1||$||1||$||1||$||0||$||1||$||1||$||31||$||31||$||1||$||1||$||629||$||0||$||0||$||0||$||336||$||303||$||2||$||31||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2019-04-13 16:04:54||$||2019-04-13 16:04:53||$||一如既往的好 穿起来很舒服 适合现在的天气||$||时尚||$||时尚||$||时尚||$||570931348257||$||新款黑色高腰喇叭裤套装2022弹力紧身两件套女长袖上衣+裤子||$||629||$||123216004||$||时尚套装||$||3||$||16||$||1624||$||123216004||$||||$||||$||女装/女士精品||$||套装/学生校服/工作制服||$||时尚套装||$||||$||||$||100094031||$||服装套装||$||||$||20230521
223417561535||$||828182346||$||article||$||Toc||$||1||$||1||$||0||$||0||$||0||$||1||$||0||$||1||$||0||$||0||$||5601||$||741||$||405||$||2446407||$||305||$||2304336||$||0||$||0||$||0||$||0||$||0||$||1||$||1||$||1||$||0||$||1||$||1||$||31||$||31||$||1||$||1||$||629||$||0||$||0||$||0||$||336||$||303||$||2||$||31||$||0||$||0||$||0||$||1||$||1||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2019-04-13 16:04:54||$||2019-04-13 16:04:53||$||一如既往的好 穿起来很舒服 适合现在的天气||$||时尚||$||时尚||$||时尚||$||570931348257||$||新款黑色高腰喇叭裤套装2022弹力紧身两件套女长袖上衣+裤子||$||629||$||123216004||$||时尚套装||$||3||$||16||$||1624||$||123216004||$||||$||||$||女装/女士精品||$||套装/学生校服/工作制服||$||时尚套装||$||||$||||$||100094031||$||服装套装||$||||$||20230522
17997453788960||$||326352840400||$||video||$||Tol||$||80||$||0||$||0||$||0||$||0||$||80||$||0||$||0||$||80||$||80||$||1876640||$||236080||$||993520||$||26491208720||$||462720||$||26244270320||$||992080||$||26004286320||$||437440||$||25768190320||$||47440||$||4560||$||2160||$||400||$||640||$||1920||$||2080||$||59680||$||59680||$||2320||$||8640||$||632304||$||320||$||320||$||23072||$||494720||$||432560||$||4000||$||59680||$||1280||$||1520||$||56144||$||16000||$||12240||$||1920||$||1760||$||4160||$||213941600||$||3680||$||3840||$||213400080||$||3600||$||4160||$||213941600||$||3680||$||3840||$||213400080||$||3600||$||320||$||320||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||560||$||400||$||560||$||400||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||4400||$||3600||$||3840||$||3600||$||0||$||0||$||560||$||400||$||0||$||0||$||0||$||0||$||2019-05-03 16:31:00||$||2019-05-03 16:30:59||$||热巴推荐的酸奶疙瘩，太难吃了吧！||$||美食||$||美食||$||美食||$||42544730228080||$||包邮李闻羡新疆奶酪酸奶疙瘩 胖迪酸奶干酪手工网红零食100克酸爽||$||1824||$||50008431||$||再制奶酪||$||3||$||50026316||$||50008430||$||50008431||$||||$||||$||咖啡/麦片/冲饮||$||奶酪/奶制品||$||再制奶酪||$||||$||||$||100060291||$||奶制品||$||||$||20230522
