content_id,account_id,content_type,account_role,account_publish_content_cnt_td,account_first_audit_content_cnt_td_pass,account_second_audit_content_cnt_td_pass,account_third_audit_content_cnt_td_pass,account_account_elite_content_cnt_td,account_distribute_content_cnt_td,account_first_audit_pass_cnt_1d,account_second_audit_pass_cnt_1d,account_third_audit_pass_cnt_1d,account_elite_cnt_1d,account_expo_pv_1d,account_click_pv_1d,account_consume_pv_1d,account_consume_time_1d,account_valid_consume_pv_1d,account_valid_consume_time_1d,account_play_vv_1d,account_play_time_1d,account_valid_play_vv_1d,account_valid_play_time_1d,account_complete_play_vv_1d,account_itrt_pv_1d,account_favor_pv_1d,account_comment_pv_1d,account_share_pv_1d,account_collect_pv_1d,account_attention_pv_1d,account_ipv_pv_1d,account_lead_shop_pv_1d,account_cart_cnt_1d,account_cart_item_qty_1d,account_cart_amt_1d,account_pay_cnt_1d,account_pay_item_qty_1d,account_pay_amt_1d,account_zhongcao_pv_1d,account_consume_zhongcao_pv_1d,account_cart_zhongcao_pv_1d,account_ipv_zhongcao_pv_1d,account_pay_order_zhongcao_1d,account_pay_item_qty_zhongcao_1d,account_pay_amt_zhongcao_1d,expo_pv_1d,expo_uv_1d,click_pv_1d,click_uv_1d,consume_pv_1d,consume_time_1d,consume_uv_1d,consume_pv_1d_valid,consume_time_1d_valid,consume_uv_1d_valid,play_vv_1d,play_time_1d,play_uv_1d,play_vv_1d_valid,play_time_1d_valid,play_uv_1d_valid,play_vv_complete_1d,play_uv_complete_1d,itrt_pv_1d,itrt_uv_1d,favor_pv_1d,favor_uv_1d,comment_pv_1d,comment_uv_1d,share_pv_1d,share_uv_1d,collect_pv_1d,collect_uv_1d,attention_pv_1d,attention_uv_1d,ipv_pv_1d,ipv_uv_1d,lead_shop_pv_1d,lead_shop_uv_1d,cart_cnt_1d,cart_item_qty_1d,cart_amt_1d,cart_uv_1d,pay_cnt_1d,pay_item_qty_1d,pay_amt_1d,pay_buyer_cnt_1d,zhongcao_pv_1d,zhongcao_uv_1d,zhongcao_pv_1d_consume,zhongcao_uv_1d_consume,zhongcao_pv_1d_cart,zhongcao_uv_1d_cart,zhongcao_pv_1d_ipv,zhongcao_uv_1d_ipv,pay_order_cnt_1d_zc,pay_item_qty_1d_zc,pay_amt_1d_zc,pay_buyer_cnt_1d_zc,gmt_create,publish_time,content_title,content_tag_level1_name,content_tag_level2_name,content_tag_level3_name,item_id,item_title,reserve_price,cate_id,cate_name,cate_level,cate_level1_id,cate_level2_id,cate_level3_id,cate_level4_id,cate_level5_id,cate_level1_name,cate_level2_name,cate_level3_name,cate_level4_name,cate_level5_name,commodity_id,commodity_name,lead_pay_visitor_ids,visite_time
1.88E+13,1.76E+14,video,Tol,80,80,80,80,0,80,320,640,240,240,8403520,646240,19981040,5.14E+11,7011600,5.12E+11,19509680,5.13E+11,6765520,5.11E+11,1295360,64720,50880,2480,5360,6720,20080,23040,23040,3120,3200,156240,800,880,17232.8,2098480,2091520,6000,23040,1360,4240,93986.4,7840,7440,1120,1040,1600,121003360,1040,1280,120459280,800,1280,108551360,1040,960,108007280,800,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,800,1280,800,0,0,0,0,0,0,0,0,2019/9/11 13:40,2019/9/11 14:00,1个牛�?斤辣椒，爆炒牛心吃过�?美食,美食,美食,3.42E+12,农家自种新鲜薄皮青椒 辣椒 时令蔬菜 现摘现发  微辣 5斤装包邮,1264,50009845,其它,4,50050359,50010566,50050719,50009845,,水产肉类/新鲜蔬果/熟食,新鲜蔬菜/蔬菜制品,新鲜蔬菜/包装新鲜蔬菜,其它,,100060618,蔬菜,,20230528,
1.98E+13,2.17E+11,article,Toc,84,84,84,0,0,0,0,0,0,0,134568,2940,12348,805533120,9156,804420120,84,274596,84,274596,0,84,84,84,84,0,84,1680,1680,84,84,49392,84,84,8400,10332,9156,672,1680,168,168,12516,101976,101472,2856,2856,2856,28750680,2604,2184,27606600,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,2016,2184,2016,0,0,0,0,0,0,0,0,2019/9/3 19:10,2019/9/3 19:10,😘用这个给宝宝做抚触放松效果真好！,育儿,育儿,育儿,4.92E+13,Evereden安唯伊婴儿洗沐二合一宝宝沐浴露洗发水无泪低泡 251ml,14196,50014259,沐浴�?沐浴�?3,50014812,50014248,50014259,,,婴童用品,宝宝洗浴,沐浴�?沐浴�?,,100060281,沐浴�?,20230529,,,
1.98E+13,2.17E+11,article,Toc,84,84,84,0,0,0,0,0,0,0,134568,2940,12348,805533120,9156,804420120,84,274596,84,274596,0,84,84,84,84,0,84,1680,1680,84,84,49392,84,84,8400,10332,9156,672,1680,168,168,12516,102648,102312,2688,2688,3024,25926600,2604,2100,24460800,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,84,84,0,0,0,0,0,0,0,0,2184,2016,2100,1932,0,0,84,84,0,0,0,0,2019/9/3 19:10,2019/9/3 19:10,😘用这个给宝宝做抚触放松效果真好！,育儿,育儿,育儿,4.92E+13,Evereden安唯伊婴儿洗沐二合一宝宝沐浴露洗发水无泪低泡 251ml,14196,50014259,沐浴�?沐浴�?3,50014812,50014248,50014259,,,婴童用品,宝宝洗浴,沐浴�?沐浴�?,,100060281,沐浴�?,20230528,,,
2.75E+12,28959551995,article,Toc,11,11,0,0,0,11,0,0,0,0,7612,1958,3509,24210120,2321,22368610,11,31229,0,0,0,55,55,0,11,0,11,11,11,0,0,0,0,0,0,33,22,0,11,0,0,0,1947,1903,528,506,1023,4581280,891,605,3828550,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019/12/29 18:03,2019/12/29 18:03,很小一�?不过好看 爱了,文化艺术,文化艺术,文化艺术,6.34E+12,莫奈的色�?日本进口aozora印象派多彩混合混色蜡笔盒装画画礼�?1188,50012732,蜡笔,3,50018004,50024641,50012732,,,文具电教/文化用品/商务用品,画具/画材用品,蜡笔,,,100024012,�?,20230603,,
2.75E+12,28959551995,article,Toc,11,11,0,0,0,11,0,0,0,0,7612,1958,3509,24210120,2321,22368610,11,31229,0,0,0,55,55,0,11,0,11,11,11,0,0,0,0,0,0,33,22,0,11,0,0,0,4279,4158,1111,1100,2068,14603138,1914,1485,13516448,1430,0,0,0,0,0,0,0,0,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019/12/29 18:03,2019/12/29 18:03,很小一�?不过好看 爱了,文化艺术,文化艺术,文化艺术,6.34E+12,莫奈的色�?日本进口aozora印象派多彩混合混色蜡笔盒装画画礼�?1188,50012732,蜡笔,3,50018004,50024641,50012732,,,文具电教/文化用品/商务用品,画具/画材用品,蜡笔,,,100024012,�?,20230604,,
1.95E+13,5114528265,article,Toc,77,77,0,0,0,0,0,0,0,0,34573,3619,10857,36133020,4620,25058880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850,3696,385,385,1386,4578420,1232,770,3365670,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/2/18 18:44,2020/2/18 18:44,越看越喜�?值得拥有,时尚,时尚,时尚,4.70E+13,[七夕礼物]Cartier卡地亚Ballon Bleu蓝气球机械腕表精钢手�?3426500,124688012,瑞士腕表,2,50468001,124688012,,,,手表,瑞士腕表,,,,100060792,腕表,,20230606,
1.95E+13,5114528265,article,Toc,77,77,0,0,0,0,0,0,0,0,34573,3619,10857,36133020,4620,25058880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8701,8162,770,693,2387,9466380,1848,1463,7458990,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/2/18 18:44,2020/2/18 18:44,越看越喜�?值得拥有,时尚,时尚,时尚,4.70E+13,[七夕礼物]Cartier卡地亚Ballon Bleu蓝气球机械腕表精钢手�?3426500,124688012,瑞士腕表,2,50468001,124688012,,,,手表,瑞士腕表,,,,100060792,腕表,,20230607,
1.63E+13,1.29E+11,video,Tol,64,64,64,64,0,64,128,128,64,64,807744,536640,3410496,22140787776,1378176,20056207040,3403392,22132152896,1377600,20049339136,317760,4672,3136,320,1152,1024,1664,86208,86208,448,448,383616,256,256,14288.64,1630144,1543872,1536,86208,576,576,79021.44,10176,8576,320,256,448,6053504,192,384,5998336,128,256,4064384,192,192,4009216,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/3/5 18:33,2020/3/5 18:33,小个子男生穿搭，我终于一米八了！,时尚,时尚,时尚,3.92E+13,,,,,,,,,,,,,,,,,,,20230607
1.63E+13,1.29E+11,video,Tol,64,64,64,64,0,64,128,128,64,64,807744,536640,3410496,22140787776,1378176,20056207040,3403392,22132152896,1377600,20049339136,317760,4672,3136,320,1152,1024,1664,86208,86208,448,448,383616,256,256,14288.64,1630144,1543872,1536,86208,576,576,79021.44,8512,7744,320,320,384,8303488,320,256,8034368,256,320,8151168,320,256,8034368,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/3/5 18:33,2020/3/5 18:33,小个子男生穿搭，我终于一米八了！,时尚,时尚,时尚,3.92E+13,,,,,,,,,,,,,,,,,,,20230608
1.10E+13,1.16E+11,video,Toc,43,43,43,43,0,0,0,0,0,0,55126,3569,14835,124726832,11825,121684711,14706,124115802,11739,121119691,9804,129,129,43,86,43,0,2881,2881,430,430,111370,301,301,17415,14835,11696,1204,2881,344,344,28363.66,4343,4171,344,215,860,5345201,516,602,5124439,387,860,5345201,516,602,5124439,387,258,172,0,0,0,0,0,0,0,0,0,0,0,0,516,258,516,258,43,43,11137,43,43,43,1935,43,1204,473,602,387,86,43,516,258,43,43,1935,43,2020/3/22 20:24,2020/3/22 20:24,行走的马�?家有老人小孩必备,家居,家居,家居,2.32E+13,可移动马桶孕妇老年坐便器防臭家用便携式家用成人厕所老人坐便�?11137,50025803,痰盂,3,50016348,2132,50025803,,,家庭/个人清洁工具,卫浴/置物用具,痰盂,,,100062255,坐便�?1118521381,20230610,,
1.10E+13,1.16E+11,video,Toc,43,43,43,43,0,0,0,0,0,0,55126,3569,14835,124726832,11825,121684711,14706,124115802,11739,121119691,9804,129,129,43,86,43,0,2881,2881,430,430,111370,301,301,17415,14835,11696,1204,2881,344,344,28363.66,3526,3483,129,86,817,5077010,430,516,4659824,258,817,5077010,430,516,4659824,258,301,215,0,0,0,0,0,0,0,0,0,0,0,0,172,86,172,86,43,43,11137,43,0,0,0,0,817,258,516,258,129,43,172,86,0,0,0,0,2020/3/22 20:24,2020/3/22 20:24,行走的马�?家有老人小孩必备,家居,家居,家居,2.32E+13,可移动马桶孕妇老年坐便器防臭家用便携式家用成人厕所老人坐便�?11137,50025803,痰盂,3,50016348,2132,50025803,,,家庭/个人清洁工具,卫浴/置物用具,痰盂,,,100062255,坐便�?,20230611,,
2.59E+13,2.20E+14,article,Tol,100,100,100,0,0,0,0,0,0,0,69300,4200,112800,6113302600,86000,6108589600,6200,20910900,2400,17314700,900,200,100,100,100,0,0,18200,18200,700,1400,385600,100,100,21250,104000,85500,1200,18200,200,200,25763,8400,8400,100,100,100,3709000,100,100,3709000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,2020/4/8 23:16,2020/4/8 23:16,我家养娃必选的babycare家湿巾~,育儿,育儿,育儿,5.36E+13,babycare婴儿湿巾纸新生手口专用屁宝宝幼儿童实惠大包装家用80�?88900,50012546,湿巾,2,50014812,50012546,,,,婴童用品,湿巾,,,,100060567,湿巾,,20230614,
2.59E+13,2.20E+14,article,Tol,100,100,100,0,0,0,0,0,0,0,69300,4200,112800,6113302600,86000,6108589600,6200,20910900,2400,17314700,900,200,100,100,100,0,0,18200,18200,700,1400,385600,100,100,21250,104000,85500,1200,18200,200,200,25763,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/8 23:16,2020/4/8 23:16,我家养娃必选的babycare家湿巾~,育儿,育儿,育儿,5.36E+13,babycare婴儿湿巾纸新生手口专用屁宝宝幼儿童实惠大包装家用80�?88900,50012546,湿巾,2,50014812,50012546,,,,婴童用品,湿巾,,,,100060567,湿巾,,20230613,
1.77E+13,44720091880,article,Toc,68,68,0,0,0,68,0,0,0,0,2720,1020,4080,26185100,3808,25712500,4080,26185100,3808,25712500,3400,136,136,0,68,0,0,748,748,0,0,0,0,0,0,3808,3808,0,748,204,204,2223.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/20 11:20,2020/4/20 11:20,玉料不错！做工细�?没有失望�? ,时尚,时尚,时尚,3.90E+13,貔貅吊坠男士珠宝皮丘女款缅甸A货翡翠项链貔貅情侣天然玉石挂�?48280,121424023,颈饰,3,50011397,121392034,121424023,,,珠宝/钻石/翡翠/黄金,翡翠（新�?颈饰,,,100058984,颈饰,,20230616,,
1.77E+13,44720091880,article,Toc,68,68,0,0,0,68,0,0,0,0,2720,1020,4080,26185100,3808,25712500,4080,26185100,3808,25712500,3400,136,136,0,68,0,0,748,748,0,0,0,0,0,0,3808,3808,0,748,204,204,2223.6,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/20 11:20,2020/4/20 11:20,玉料不错！做工细�?没有失望�? ,时尚,时尚,时尚,3.90E+13,貔貅吊坠男士珠宝皮丘女款缅甸A货翡翠项链貔貅情侣天然玉石挂�?48280,121424023,颈饰,3,50011397,121392034,121424023,,,珠宝/钻石/翡翠/黄金,翡翠（新�?颈饰,,,100058984,颈饰,,20230617,,
8.87E+12,75521189368,article,Toc,34,34,0,0,0,0,0,0,0,0,2244,442,884,5800740,272,5356360,102,362780,68,362780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,34,34,1666,238,204,34,34,34,58820,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/24 10:56,2020/4/24 10:56,朋友推荐的黑科技外套 全公司开车的人人手一�?感觉也挺时髦�?可以打高尔夫�?,时尚,时尚,时尚,2.09E+13,,,,,,,,,,,,,,,,,,,20230618
8.87E+12,75521189368,article,Toc,34,34,0,0,0,0,0,0,0,0,2244,442,884,5800740,272,5356360,102,362780,68,362780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,34,34,1666,340,306,68,68,136,348160,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/24 10:56,2020/4/24 10:56,朋友推荐的黑科技外套 全公司开车的人人手一�?感觉也挺时髦�?可以打高尔夫�?,时尚,时尚,时尚,2.09E+13,,,,,,,,,,,,,,,,,,,20230617
6.81E+12,78041634242,article,Toc,26,26,0,0,0,26,0,26,0,0,185094,20774,12688,59216534,6942,50383528,0,0,0,0,0,52,52,0,0,0,26,1768,1768,52,52,19136,0,0,0,8762,6942,52,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/30 9:32,2020/4/30 9:32,尺寸大小：质量不错，值得点赞信赖�?,时尚,时尚,时尚,1.39E+13,多功能跑步腰包男迷你防水运动小包帆布胸包斜挎户外旅行斜肩跨包,9568,122654005,男士包袋,2,50006842,122654005,,,,箱包皮具/热销女包/男包,男士包袋,,,,100058106,背提�?,20230619,
6.81E+12,78041634242,article,Toc,26,26,0,0,0,26,0,26,0,0,185094,20774,12688,59216534,6942,50383528,0,0,0,0,0,52,52,0,0,0,26,1768,1768,52,52,19136,0,0,0,8762,6942,52,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/30 9:32,2020/4/30 9:32,尺寸大小：质量不错，值得点赞信赖�?,时尚,时尚,时尚,1.39E+13,多功能跑步腰包男迷你防水运动小包帆布胸包斜挎户外旅行斜肩跨包,9568,122654005,男士包袋,2,50006842,122654005,,,,箱包皮具/热销女包/男包,男士包袋,,,,100058106,背提�?,20230620,
1.49E+13,23011967832,article,Toc,56,56,56,0,0,56,0,0,0,0,70728,10864,7504,49682640,5040,45662400,616,3139976,504,3023048,336,224,224,0,56,0,0,1344,1344,56,56,70000,0,0,0,6384,5040,56,1344,0,0,0,0,0,0,0,168,896560,168,112,787360,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,112,112,0,0,0,0,0,0,0,0,2020/5/23 18:37,2020/5/23 18:37,可能是因为手机像素不够，事实上戒指💍比拍出来的要好看，虽然鉆比较小，但是也够亮了，喜欢！刻字好清楚 ,时尚,时尚,时尚,3.28E+13,18K白金10�?0分钻石戒指女戒经典四爪钻戒小清新钻石戒指百搭,70000,121448028,手饰,3,50011397,121420031,121448028,,,珠宝/钻石/翡翠/黄金,钻石首饰（新�?手饰,,,100060604,手饰,,20230624,
1.49E+13,23011967832,article,Toc,56,56,56,0,0,56,0,0,0,0,70728,10864,7504,49682640,5040,45662400,616,3139976,504,3023048,336,224,224,0,56,0,0,1344,1344,56,56,70000,0,0,0,6384,5040,56,1344,0,0,0,0,0,0,0,112,227360,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/5/23 18:37,2020/5/23 18:37,可能是因为手机像素不够，事实上戒指💍比拍出来的要好看，虽然鉆比较小，但是也够亮了，喜欢！刻字好清楚 ,时尚,时尚,时尚,3.28E+13,18K白金10�?0分钻石戒指女戒经典四爪钻戒小清新钻石戒指百搭,70000,121448028,手饰,3,50011397,121420031,121448028,,,珠宝/钻石/翡翠/黄金,钻石首饰（新�?手饰,,,100060604,手饰,,20230625,
6.67E+12,45683041900,article,Tol,25,25,25,25,0,25,125,25,0,0,70675,2400,34625,710635100,26200,699712125,29825,661797350,23525,654047875,4600,4425,4375,125,125,150,425,1225,1225,175,175,1645000,50,75,11924.5,25975,25200,225,1225,200,250,39898,375,350,25,25,25,76500,25,25,76500,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/5/27 20:00,2020/5/27 20:00,"以前我的毛孔很大，找了很大方法和产品都没啥好的效果，后来看到别人分享用SK-II的清莹露和神仙水搭配使用，会缩小毛孔，我坚持了一个月就看到了效果，立马就回购了~一直坚持使用清莹露到现在😄。敲黑板！！清莹露和神仙水配合使用，效果1+1&gt;2，肌肤的那种通透健康感，看着就让人感到舒服🤗�?&nbsp;
❤️是不是很多宝宝SK-II神仙水和SK-II清莹露傻傻分不清楚？先来小小科普下，SK-II清莹露不是神仙水，是用在神仙水前一步的二次清洁水。洁面后第一步使用，可以起到二次清洁和细腻肌肤的作用，帮助后续使用的神仙水更好的吸收�?&nbsp;
💛护肤步骤：洁�?rarr;清莹�?rarr;神仙�?rarr;精华&rarr;乳液&rarr;眼霜&rarr;面霜
&nbsp;
💚清莹露含有PITERA&trade;精华和果酸等成分，果酸可以帮助肌肤去除废弃的角质，促进肌肤的新陈代谢，让肌肤看起来更细腻。PITERA&trade;精华会在清洁完肌肤后迅速补充水分，帮助调节肌肤水油平衡，让肌肤看起来更细腻通透~
&nbsp;
💙使用频率：我现在一周使�?~2次，配合化妆棉使用。将化妆棉用清莹露浸湿，然后由内而外轻轻擦拭面部�?&nbsp;
💜小提示：清莹露中做为二次清洁产品，不建议每天使用。油皮混油皮可以一周三四次，干皮可以一周一次。使用期间不要在用其他去角质的产品咯，不然会造成过度清洁�?,美妆,美妆,美妆,380985651625,【七夕礼物】SK-II清莹嫩肤露爽肤水神仙水搭档保湿skllsk2,15250,50011978,化妆�?爽肤�?2,1801,50011978,,,,美容护肤/美体/精油,化妆�?爽肤�?,,,100058810,化妆�?,20230628
6673175695600,45683041900,article,Tol,25,25,25,25,0,25,125,25,0,0,70675,2400,34625,710635100,26200,699712125,29825,661797350,23525,654047875,4600,4425,4375,125,125,150,425,1225,1225,175,175,1645000,50,75,11924.5,25975,25200,225,1225,200,250,39898,250,250,50,50,25,119750,25,25,119750,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-27 20:00:00,2020-05-27 20:00:00,以前我的毛孔很大，找了很大方法和产品都没啥好的效果，后来看到别人分享用SK-II的清莹露和神仙水搭配使用，会缩小毛孔，我坚持了一个月就看到了效果，立马就回购了~一直坚持使用清莹露到现在😄。敲黑板！！清莹露和神仙水配合使用，效果1+1&gt;2，肌肤的那种通透健康感，看着就让人感到舒服🤗�?&nbsp;",,,,,,,,,,,,,,,,,,,,,,,
9.18E+12,25879701154,article,Toc,34,34,0,0,0,0,0,0,0,0,15470,3400,1564,31960000,1224,31518000,0,0,0,0,0,0,0,0,0,0,0,1700,1700,68,68,4012,34,34,2006,2754,1224,204,1700,34,34,2006,816,782,68,68,68,102000,68,34,102000,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,272,306,272,0,0,0,0,0,0,0,0,340,306,34,34,0,0,306,272,0,0,0,0,2020/6/26 10:40,2020/6/26 10:40,超级无敌好看啊啊啊，五分钟就贴完了，很好贴很契合，手感也很好！！！！,科技,科技,科技,2.06E+13,原色工场switch贴纸手柄贴膜痛贴保护膜适用于ns任天堂游戏机主机,2006,50005192,笔记本炫彩贴,3,50008090,50024095,50005192,,,3C数码配件,笔记本电脑配�?笔记本炫彩贴,,,100060751,贴纸,,20230703,
9.18E+12,25879701154,article,Toc,34,34,0,0,0,0,0,0,0,0,15470,3400,1564,31960000,1224,31518000,0,0,0,0,0,0,0,0,0,0,0,1700,1700,68,68,4012,34,34,2006,2754,1224,204,1700,34,34,2006,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,340,340,340,34,34,2006,34,0,0,0,0,374,340,0,0,34,34,340,340,0,0,0,0,2020/6/26 10:40,2020/6/26 10:40,超级无敌好看啊啊啊，五分钟就贴完了，很好贴很契合，手感也很好！！！！,科技,科技,科技,2.06E+13,原色工场switch贴纸手柄贴膜痛贴保护膜适用于ns任天堂游戏机主机,2006,50005192,笔记本炫彩贴,3,50008090,50024095,50005192,,,3C数码配件,笔记本电脑配�?笔记本炫彩贴,,,100060751,贴纸,,20230704,
1.49E+13,1.21E+14,video,Toc,55,0,0,0,0,55,0,0,0,0,104060,1540,9900,90540395,6930,86755790,9900,90540395,6930,86755790,4235,110,55,0,55,55,0,1540,1540,220,275,21725,275,275,10048.5,7150,6930,990,1540,330,330,12870,72875,60225,220,220,6105,19847520,5170,1980,14919190,1925,6105,19847520,5170,1980,14919190,1925,220,220,0,0,0,0,0,0,0,0,0,0,0,0,220,165,220,165,0,0,0,0,0,0,0,0,2200,1925,1980,1925,0,0,220,165,55,55,1980,55,2020/6/26 17:01,2020/6/26 16:41,"质量挺好，穿着没有紧绷感弹性挺好的，面料穿着也凉快，分体装上厕所比较方便，穿着挺漂亮很满意真是物美价廉
 ",育儿,育儿,育儿,3.40E+13,儿童泳衣女童小童中大童分体公�?023新款女孩宝宝可爱游泳衣装�?4345,50016740,儿童泳衣/�?3,50010728,50016729,50016740,,,运动/瑜伽/健身/球迷用品,游泳,儿童泳衣/�?,,100062065,泳衣,,20230704,,,
1.49E+13,1.21E+14,video,Toc,55,0,0,0,0,55,0,0,0,0,104060,1540,9900,90540395,6930,86755790,9900,90540395,6930,86755790,4235,110,55,0,55,55,0,1540,1540,220,275,21725,275,275,10048.5,7150,6930,990,1540,330,330,12870,26675,22935,0,0,3025,8064705,2750,1045,5516995,990,2970,7786405,2695,990,5238695,935,55,55,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55,55,0,0,0,0,0,0,0,0,1045,935,990,935,0,0,55,55,55,55,1980,55,2020/6/26 17:01,2020/6/26 16:41,"质量挺好，穿着没有紧绷感弹性挺好的，面料穿着也凉快，分体装上厕所比较方便，穿着挺漂亮很满意真是物美价廉
 ",育儿,育儿,育儿,3.40E+13,儿童泳衣女童小童中大童分体公�?023新款女孩宝宝可爱游泳衣装�?4345,50016740,儿童泳衣/�?3,50010728,50016729,50016740,,,运动/瑜伽/健身/球迷用品,游泳,儿童泳衣/�?,,100062065,泳衣,,20230705,,,
7.58E+12,81749047184,article,Tol,28,28,28,0,0,0,0,28,0,0,33768,3024,10696,395253040,8540,393015644,9520,370604080,7840,368756724,2464,84,84,28,28,56,448,3920,3920,140,140,16632,56,56,7532,13020,8848,448,3920,84,84,7532,1988,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/6/29 16:07,2020/6/29 16:12,囤货不踩雷，让宝妈放心的好奶�?育儿,育儿,育儿,1.72E+13,合生元可贝思羊奶粉幼儿进口3�?00G 100%纯羊乳蛋白好吸收全乳�?13104,50018184,婴幼儿羊奶粉,2,35,50018184,,,,奶粉/辅食/营养�?零食,婴幼儿羊奶粉,,,,100060285,奶粉,,20230705,,
7.58E+12,81749047184,article,Tol,28,28,28,0,0,0,0,28,0,0,33768,3024,10696,395253040,8540,393015644,9520,370604080,7840,368756724,2464,84,84,28,28,56,448,3920,3920,140,140,16632,56,56,7532,13020,8848,448,3920,84,84,7532,2632,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/6/29 16:07,2020/6/29 16:12,囤货不踩雷，让宝妈放心的好奶�?育儿,育儿,育儿,1.72E+13,合生元可贝思羊奶粉幼儿进口3�?00G 100%纯羊乳蛋白好吸收全乳�?13104,50018184,婴幼儿羊奶粉,2,35,50018184,,,,奶粉/辅食/营养�?零食,婴幼儿羊奶粉,,,,100060285,奶粉,,20230706,,
